start_date,personal_info,end_date,salary,duration,student_id,high_perc,high_spec,mba_spec,second_perc,degree_perc,placed,experience_years,employability_perc,mba_perc,work_experience,degree_type,smell
,David Huynh,2020-05-06,39040.0,3.0,452651262,66.28,Commerce,Mkt&Fin,59.66,60.07,False,1,69.71,58.1,True,Comm&Mgmt,False
2020-05-07,John Proctor,2020-12-01,,6.0,550425710,63.43,Science,Mkt&HR,73.36,58.36,False,1,59.17,57.28,True,Sci&Tech,False
2020-01-31,Abigail Perkins,2020-12-28,26086.0,,442681842,56.79,Science,Mkt&Fin,64.89,67.05,True,1,80.44,57.83,False,Comm&Mgmt,False
2020-01-01,"Morgan Perry, 1999-07-01, F",2020-06-18,25249.0,12.0,559764115,50.96,Science,Mkt&Fin,61.31,60.27,False,1,56.81,58.7,False,Comm&Mgmt,True
,Eric York,2020-05-02,28244.0,3.0,696213525,61.26,Science,Mkt&Fin,71.91,65.8,False,1,52.93,64.45,True,Sci&Tech,False
,Joshua Nicholson,2020-06-06,27602.0,,312518422,56.25,Arts,Mkt&Fin,71.53,78.49,False,1,82.76,66.27,False,Comm&Mgmt,False
2020-01-01,Janet Stevenson,2020-04-16,28713.0,6.0,543738927,50.97,Science,Mkt&HR,47.33,59.3,False,1,94.78,54.72,False,Comm&Mgmt,False
,Vicki Fischer,2020-05-08,,6.0,516622448,69.64,Science,Mkt&HR,76.48,78.79,True,1,60.09,66.77,False,Sci&Tech,False
2020-01-01,Daniel Mcdonald,2020-07-28,,12.0,551188997,45.85,Science,Mkt&Fin,65.77,62.82,False,1,77.96,59.24,False,Comm&Mgmt,False
2020-01-12,"Steven Mccormick, 1998-12-19, M",2020-06-22,30113.0,6.0,795551759,69.54,Commerce,Mkt&Fin,55.05,58.54,False,1,75.86,64.31,True,Sci&Tech,True
2020-05-13,"Lee Castillo, 2003-07-25, M",2020-09-30,25101.0,3.0,726260098,76.81,Science,Mkt&HR,78.54,66.92,True,1,72.81,73.68,False,Comm&Mgmt,True
2020-01-01,Nathan Stewart,,24727.0,6.0,919243827,62.85,Commerce,Mkt&Fin,70.15,64.58,True,1,58.16,63.26,False,Comm&Mgmt,False
2020-05-05,"Keith Brown, 2006-05-14, M",2020-07-05,,,511506213,49.86,Science,Mkt&HR,48.96,57.88,True,1,91.55,57.77,False,Others,True
,Darrell Miller,2020-05-21,24711.0,6.0,428028505,57.01,Commerce,Mkt&HR,67.98,69.25,False,1,95.48,66.45,False,Comm&Mgmt,False
,"Sean Lam, 1999-10-03, M",,,3.0,258935251,67.38,Commerce,Mkt&HR,71.62,57.61,True,1,73.66,55.82,False,Comm&Mgmt,True
2020-03-23,Eugene Wright,2020-06-06,30402.0,3.0,723864017,75.03,Commerce,Mkt&HR,69.67,63.25,True,1,75.2,68.27,False,Sci&Tech,False
2020-02-24,Grace Alvarez,,,3.0,701420275,70.03,Science,Mkt&Fin,79.75,75.36,True,1,60.98,66.21,False,Sci&Tech,False
2020-01-01,Corey Ray,2020-10-19,25258.0,,744849170,90.48,Commerce,Mkt&Fin,75.46,81.46,True,1,69.12,72.67,True,Others,False
,"Andrew Smith, 2001-01-21, M",2020-08-17,,6.0,232635773,55.78,Science,Mkt&Fin,60.4,64.28,True,1,64.78,57.24,False,Sci&Tech,True
2020-05-26,"Derek Castillo, 2006-04-07, M",,23545.0,6.0,664067255,76.59,Science,Mkt&HR,76.15,71.36,True,1,80.16,69.75,False,Comm&Mgmt,True
2020-01-30,Jennifer Tucker,2020-07-14,37503.0,6.0,613431362,68.75,Commerce,Mkt&Fin,75.45,62.93,True,1,83.77,63.02,False,Sci&Tech,False
,Jonathan Pierce,2020-11-24,33808.0,12.0,568264703,65.41,Commerce,Mkt&Fin,70.72,69.8,False,1,78.53,70.48,False,Comm&Mgmt,False
,Jennifer Guerrero,,20519.0,,888209410,63.42,Arts,Mkt&Fin,57.17,57.93,True,1,93.12,55.46,True,Comm&Mgmt,False
2020-01-04,"Larry Carpenter, 2000-11-18, M",,33305.0,3.0,950522359,59.51,Science,Mkt&HR,69.43,62.34,True,1,70.32,57.55,False,Comm&Mgmt,True
,Christopher Brown,2020-06-07,,6.0,508316351,91.54,Commerce,Mkt&Fin,85.45,77.53,True,1,84.6,65.37,True,Comm&Mgmt,False
2020-01-04,Cynthia Ray,2020-11-22,32981.0,6.0,25388786,70.49,Commerce,Mkt&HR,71.55,69.74,True,1,53.77,64.77,False,Comm&Mgmt,False
2020-05-23,"Denise Cruz, 2001-07-01, F",2020-07-19,32276.0,3.0,530210781,65.26,Science,Mkt&HR,76.9,72.5,True,1,79.05,64.03,False,Comm&Mgmt,True
,Charles Snyder,2020-09-23,29425.0,,319147964,72.99,Commerce,Mkt&Fin,81.54,72.51,False,1,77.71,73.23,True,Comm&Mgmt,False
,Mark Bender,2020-10-04,41197.0,6.0,668938429,97.7,Commerce,Mkt&Fin,87.03,63.67,True,1,89.87,66.99,True,Sci&Tech,False
,Tony Preston,2020-11-13,29738.0,,194821777,64.06,Commerce,Mkt&Fin,57.73,67.04,False,1,81.21,74.92,False,Comm&Mgmt,False
2020-01-24,"Matthew Wells, 2000-10-29, M",2020-07-22,38798.0,6.0,255048291,70.85,Science,Mkt&Fin,72.9,56.7,False,1,65.57,66.22,True,Comm&Mgmt,True
2020-01-01,Deanna Roy,2020-10-29,22673.0,,638251379,68.65,Arts,Mkt&Fin,75.73,59.74,True,1,53.82,55.59,False,Others,False
2020-01-02,"Stacy Hill, 2006-03-30, F",,32417.0,12.0,596059384,52.42,Science,Mkt&Fin,54.13,65.7,False,1,56.7,59.94,True,Comm&Mgmt,True
2020-05-12,Christina Flowers,,31795.0,3.0,43297711,65.24,Science,Mkt&HR,74.35,55.81,True,1,71.02,55.58,True,Sci&Tech,False
2020-01-05,Jordan Simmons,,24868.0,6.0,432661854,52.34,Science,Mkt&Fin,73.25,64.21,True,1,93.33,59.95,True,Comm&Mgmt,False
2020-01-01,Michael Schmidt,2020-10-09,24030.0,12.0,112098883,79.71,Commerce,Mkt&Fin,72.73,70.4,True,1,80.97,61.89,False,Comm&Mgmt,False
2020-02-22,"Donald Rogers, 2005-03-28, M",2020-04-26,29182.0,3.0,442684075,75.08,Commerce,Mkt&Fin,60.65,66.7,True,1,51.6,55.38,True,Others,True
2020-02-03,Natalie Casey,2020-06-16,33106.0,,562477001,80.43,Science,Mkt&HR,51.33,69.9,False,1,86.01,62.97,False,Comm&Mgmt,False
2020-01-02,Robert Morales,2020-09-25,35628.0,3.0,349601183,82.95,Commerce,Mkt&Fin,78.69,60.57,True,1,66.06,57.77,True,Others,False
,Shawn Ward,,29050.0,6.0,621682209,59.88,Science,Mkt&Fin,69.39,58.79,False,1,75.83,57.25,False,Comm&Mgmt,False
2020-01-19,"Robert Villegas, 1999-07-30, M",2020-08-06,25903.0,3.0,517578207,68.21,Science,Mkt&Fin,76.95,65.78,True,1,66.94,59.51,False,Sci&Tech,True
2020-04-27,Tiffany Simmons,2020-08-30,33491.0,3.0,925207308,73.26,Science,Mkt&HR,81.95,83.71,True,1,82.5,72.01,False,Comm&Mgmt,False
,"Gregory Lopez, 2000-10-30, M",2020-12-19,35439.0,6.0,894438140,68.68,Commerce,Mkt&Fin,64.78,55.48,True,1,83.9,69.05,True,Sci&Tech,True
,Gregory Foster,,26343.0,6.0,871470503,65.25,Science,Mkt&HR,80.3,70.78,True,1,90.69,74.12,True,Comm&Mgmt,False
,John Taylor,2020-04-18,33435.0,3.0,970513386,67.29,Science,Mkt&HR,77.74,72.3,False,1,61.93,73.73,False,Sci&Tech,False
,"Blake Anderson, 2001-01-25, M",2020-04-12,21204.0,3.0,555329998,68.1,Science,Mkt&HR,62.95,60.23,True,1,78.9,58.69,True,Others,True
,Monique Morgan,,35511.0,,397912527,77.77,Science,Mkt&Fin,80.41,76.96,True,1,60.8,71.58,True,Comm&Mgmt,False
2020-01-17,"Jordan Gaines, 2006-01-23, M",2020-12-08,26240.0,6.0,49255523,71.94,Commerce,Mkt&HR,68.14,62.48,True,1,59.17,51.73,False,Comm&Mgmt,True
,"Oscar Johnson, 2002-12-24, M",2020-09-12,27311.0,3.0,570411920,74.49,Science,Mkt&HR,81.91,71.73,True,1,78.82,59.77,True,Comm&Mgmt,True
,Steve Jackson,,30140.0,3.0,398339220,71.15,Arts,Mkt&HR,69.7,62.82,True,1,73.0,60.51,True,Comm&Mgmt,False
,"Lindsay Jones, 2000-10-25, F",,,6.0,95401657,63.8,Science,Mkt&HR,57.25,60.32,True,1,68.09,64.26,False,Comm&Mgmt,True
2020-04-10,Sara Moore,2020-12-17,,6.0,32093041,60.94,Arts,Mkt&Fin,76.96,82.1,True,1,81.69,68.28,False,Comm&Mgmt,False
2020-01-07,"Laura Ellis, 2006-04-05, F",2020-07-25,22082.0,6.0,232043174,88.6,Science,Mkt&HR,78.48,80.16,True,1,78.9,71.58,True,Comm&Mgmt,True
2020-02-27,Chase Newton,2020-10-12,31053.0,3.0,169636508,70.23,Commerce,Mkt&Fin,68.59,70.4,True,1,54.68,71.22,False,Sci&Tech,False
,"Robert Henderson, 2001-04-19, M",2020-10-31,,,286033543,61.66,Commerce,Mkt&Fin,73.91,58.38,True,1,54.19,63.35,False,Comm&Mgmt,True
2020-05-23,"Chris Oliver, 2004-10-07, M",,32989.0,3.0,711910653,65.55,Commerce,Mkt&Fin,79.24,67.79,True,1,84.07,56.37,False,Comm&Mgmt,True
2020-02-24,"Jasmine Stone, 2003-10-15, F",2020-07-31,28614.0,,385669405,77.88,Commerce,Mkt&HR,70.07,71.1,False,1,56.89,61.6,True,Comm&Mgmt,True
,"David Robinson, 2001-05-01, M",2021-01-05,,12.0,686748883,73.09,Commerce,Mkt&Fin,81.56,73.12,True,1,94.25,66.03,True,Comm&Mgmt,True
2020-01-02,"Danielle Ingram, 2004-12-14, F",2020-08-26,26392.0,12.0,279385342,63.82,Commerce,Mkt&Fin,67.59,74.41,True,1,90.7,62.43,False,Comm&Mgmt,True
2020-07-10,"Danielle Johnson, 2001-04-29, F",,20415.0,3.0,872287960,70.1,Commerce,Mkt&HR,77.75,67.21,True,1,76.63,61.72,False,Comm&Mgmt,True
2020-05-07,"Michael Benson, 2004-10-31, M",2020-05-18,33076.0,3.0,546294689,47.87,Commerce,Mkt&Fin,57.39,61.83,False,1,66.34,63.56,False,Comm&Mgmt,True
,Tanner Forbes,2020-08-07,35191.0,3.0,4184611,58.62,Commerce,Mkt&HR,65.69,56.45,True,1,53.79,69.74,False,Sci&Tech,False
2020-02-09,"Angela Smith, 1998-08-09, F",,,,307461343,75.43,Science,Mkt&Fin,86.27,69.1,True,1,72.02,68.11,True,Sci&Tech,True
2020-06-23,"Alejandra Graham, 2001-08-31, F",,26628.0,3.0,183365895,83.67,Commerce,Mkt&Fin,67.94,70.2,True,1,91.27,57.12,False,Others,True
2020-01-01,"Noah Alexander, 2002-01-06, M",2020-10-28,23926.0,,561459059,56.98,Science,Mkt&Fin,67.08,63.68,True,1,58.65,52.32,False,Comm&Mgmt,True
,Todd Valenzuela,2020-06-22,,,26292405,69.34,Science,Mkt&Fin,66.1,51.09,False,1,75.41,72.15,True,Comm&Mgmt,False
2020-05-13,"James Ruiz, 1999-06-10, M",2020-10-28,25443.0,3.0,485593533,59.29,Science,Mkt&HR,62.33,57.17,True,1,77.93,56.93,False,Comm&Mgmt,True
2020-07-27,Thomas Cross,2020-07-30,,3.0,433480395,67.41,Science,Mkt&HR,79.87,58.18,True,1,57.58,60.41,False,Sci&Tech,False
,Sharon Miranda,,20402.0,,953046857,51.38,Science,Mkt&HR,44.2,62.44,False,1,57.17,56.56,False,Others,False
2020-01-12,"Kenneth Griffin, 2001-03-21, M",,27012.0,3.0,183270089,74.15,Science,Mkt&HR,69.55,66.22,True,1,60.89,70.58,False,Comm&Mgmt,True
,Jeffrey Mitchell,2020-12-26,34119.0,12.0,478905490,63.95,Science,Mkt&Fin,74.23,63.36,True,1,60.87,61.99,False,Comm&Mgmt,False
,"Tommy Gibson, 2004-04-08, M",2020-08-25,,,59188972,47.06,Science,Mkt&HR,66.22,59.13,True,1,50.41,57.37,False,Sci&Tech,True
2020-01-27,Ana Merritt,2020-11-07,,,203131841,62.91,Commerce,Mkt&Fin,76.7,63.12,False,1,73.23,58.14,False,Comm&Mgmt,False
2020-02-17,Juan Crawford,2020-10-13,28442.0,6.0,625866170,69.17,Commerce,Mkt&HR,59.58,77.9,True,1,71.93,60.56,False,Comm&Mgmt,False
,"Andre Bowen, 2003-09-13, M",2020-09-25,24024.0,6.0,123296327,63.18,Arts,Mkt&HR,63.37,60.55,False,1,52.16,53.26,True,Comm&Mgmt,True
2020-01-01,Dustin Watts,,22352.0,,347803510,60.59,Science,Mkt&HR,84.85,71.44,True,1,81.88,65.06,True,Comm&Mgmt,False
2020-01-01,Jasmine Mccormick,2020-04-19,24584.0,3.0,130480813,59.16,Science,Mkt&Fin,57.88,72.7,False,1,79.44,53.0,False,Sci&Tech,False
,"Dawn Williams, 1999-10-18, F",2020-09-18,,3.0,347860940,61.43,Commerce,Mkt&HR,79.81,70.09,True,1,73.72,61.54,False,Comm&Mgmt,True
2020-01-07,Jamie Johnson,,25740.0,12.0,661991955,66.37,Science,Mkt&Fin,44.33,72.43,True,1,62.66,63.6,False,Comm&Mgmt,False
,Jennifer Morales,,,6.0,965064643,71.14,Commerce,Mkt&Fin,79.8,69.96,True,1,91.4,72.64,True,Sci&Tech,False
2020-06-24,Joshua Serrano,2020-08-01,,3.0,738691531,70.28,Commerce,Mkt&Fin,64.17,64.41,True,1,86.43,60.08,False,Comm&Mgmt,False
2020-01-01,Alexander Gray,2020-04-07,27265.0,3.0,876371222,56.81,Commerce,Mkt&Fin,82.71,73.43,True,1,78.96,59.86,False,Comm&Mgmt,False
,"Manuel Mcfarland, 2004-09-03, M",2020-07-20,22557.0,,894638986,66.7,Commerce,Mkt&Fin,63.85,65.53,True,1,68.78,61.88,False,Sci&Tech,True
,"Joel Powell, 1999-03-19, M",,,3.0,282016905,76.09,Commerce,Mkt&Fin,58.95,70.85,False,1,59.0,65.26,False,Sci&Tech,True
2020-03-24,"Peter Smith, 2002-08-13, M",2020-12-28,28108.0,12.0,772620260,62.44,Science,Mkt&HR,66.67,74.6,False,1,87.9,69.82,True,Comm&Mgmt,True
,"Samantha Whitney, 2006-02-13, F",,29135.0,3.0,233160018,56.74,Science,Mkt&Fin,67.86,66.52,False,1,68.3,67.17,False,Comm&Mgmt,True
,"Larry Delacruz, 2005-07-01, M",2020-09-14,22551.0,,267735858,75.01,Commerce,Mkt&HR,51.59,57.96,False,1,66.25,63.79,False,Comm&Mgmt,True
2020-01-08,Benjamin Duran,2020-11-16,30198.0,,775154126,50.39,Commerce,Mkt&HR,64.99,52.12,False,1,60.13,54.83,False,Sci&Tech,False
2020-05-06,Janet Santos,2020-07-07,27684.0,3.0,831263925,78.52,Commerce,Mkt&HR,75.93,77.86,True,1,74.29,69.88,False,Comm&Mgmt,False
,Thomas Burch,,25348.0,3.0,663134523,76.23,Commerce,Mkt&Fin,84.5,60.44,True,1,93.21,61.23,True,Comm&Mgmt,False
2020-01-01,"Rachel Ortega, 2000-02-21, F",2020-11-12,34976.0,,322402692,51.31,Commerce,Mkt&HR,59.43,64.55,True,1,53.89,58.37,False,Comm&Mgmt,True
,Bradley Wright,2020-11-17,26452.0,12.0,115472874,63.63,Science,Mkt&Fin,55.08,60.19,False,1,88.77,61.37,False,Comm&Mgmt,False
,Joseph Juarez,2020-04-06,24157.0,6.0,567197226,69.55,Science,Mkt&Fin,61.81,69.43,False,1,51.99,68.26,True,Comm&Mgmt,False
,Michele Thornton,2020-12-14,,,183937815,53.39,Commerce,Mkt&Fin,45.69,67.27,False,1,53.69,62.75,True,Comm&Mgmt,False
,"Mia Mayer, 2006-04-03, F",2020-06-04,,,649764737,61.58,Commerce,Mkt&HR,74.61,60.0,True,1,70.87,58.78,True,Others,True
2020-01-29,Dennis Gill,,28211.0,3.0,346972588,72.77,Commerce,Mkt&HR,51.24,65.55,False,1,56.77,60.98,True,Comm&Mgmt,False
2020-01-01,Carla Brown,2020-06-14,24989.0,,214384363,76.22,Science,Mkt&Fin,67.24,62.27,True,1,56.04,63.23,True,Comm&Mgmt,False
,Beth Gill,2020-08-28,34890.0,,894856967,70.06,Science,Mkt&HR,77.77,61.89,True,1,90.22,66.85,False,Comm&Mgmt,False
2020-07-26,"Carrie Russell, 2005-08-14, F",2020-05-21,32372.0,3.0,439953526,56.26,Science,Mkt&HR,59.81,64.07,True,1,50.8,66.64,True,Comm&Mgmt,True
,"Bryan Hernandez, 2002-07-17, M",2020-05-08,,3.0,93019461,65.69,Arts,Mkt&HR,77.76,61.78,True,1,63.69,65.88,False,Sci&Tech,True
2020-07-04,Justin Bailey,2020-11-01,22096.0,6.0,454492600,61.92,Science,Mkt&Fin,64.8,61.33,True,1,58.38,53.77,True,Comm&Mgmt,False
2020-01-31,Laura Pierce,2020-10-26,,12.0,324350942,90.25,Science,Mkt&Fin,78.69,70.75,True,1,66.51,66.59,True,Sci&Tech,False
2020-01-01,"John Anderson, 2003-04-17, M",2020-10-28,40796.0,,789328462,67.92,Science,Mkt&Fin,84.14,72.51,True,1,95.39,69.5,False,Sci&Tech,True
2020-01-09,Richard Woodward,2020-08-18,,3.0,788551340,71.07,Commerce,Mkt&HR,69.05,66.07,True,1,90.3,70.22,False,Comm&Mgmt,False
2020-04-04,"Amy Clements, 2006-01-08, F",2020-07-25,23957.0,3.0,373635639,65.86,Commerce,Mkt&Fin,82.49,67.93,True,1,79.48,60.52,False,Comm&Mgmt,True
2020-01-01,Mary Lyons,2020-04-28,21018.0,3.0,300648602,80.43,Commerce,Mkt&Fin,82.84,79.68,True,1,95.41,71.38,True,Comm&Mgmt,False
2020-01-04,"Dawn Reeves, 2002-11-22, F",2020-04-27,25045.0,,646561039,72.56,Commerce,Mkt&Fin,53.84,59.74,True,1,92.77,61.06,False,Comm&Mgmt,True
,Jason Ramirez,2020-07-24,31702.0,3.0,583992831,58.49,Science,Mkt&Fin,51.71,70.45,True,1,70.83,54.14,True,Comm&Mgmt,False
2020-07-26,"Juan Robinson, 2001-07-04, M",2020-11-04,26480.0,3.0,442432633,80.21,Science,Mkt&Fin,84.94,77.12,True,1,78.12,63.07,True,Comm&Mgmt,True
2020-02-05,"Scott Gates, 2005-12-11, M",2020-05-10,,3.0,745583375,91.44,Commerce,Mkt&Fin,71.04,69.4,True,1,67.77,61.53,True,Comm&Mgmt,True
2020-01-12,Paul Holmes,2020-06-09,32456.0,3.0,203861474,65.62,Commerce,Mkt&HR,65.24,68.05,False,1,89.84,63.4,True,Comm&Mgmt,False
2020-07-10,"David Boyle, 2001-10-31, M",2020-08-15,22064.0,3.0,848409166,66.02,Science,Mkt&HR,59.87,72.97,True,1,50.0,60.76,True,Sci&Tech,True
2020-05-15,"Rebecca Davila, 2003-11-13, F",2020-07-24,,6.0,850338129,62.42,Science,Mkt&HR,66.38,57.09,True,1,66.54,65.81,False,Comm&Mgmt,True
2020-01-07,"Lisa Barnett, 2006-02-28, F",2020-04-10,24339.0,6.0,701720827,46.44,Science,Mkt&HR,58.79,61.6,False,1,74.11,58.49,False,Sci&Tech,True
,Jordan Ferguson,2020-04-25,,3.0,416283069,77.03,Science,Mkt&Fin,83.33,73.34,True,1,93.73,67.54,False,Comm&Mgmt,False
2020-05-28,Joan Sanchez,2020-10-20,28510.0,6.0,589725405,89.51,Science,Mkt&HR,77.3,84.29,True,1,60.57,67.75,True,Comm&Mgmt,False
2020-05-30,Gary Wilson,2020-09-09,33250.0,3.0,402572144,94.68,Commerce,Mkt&Fin,71.94,65.92,True,1,70.84,61.17,True,Comm&Mgmt,False
,"Alicia Escobar, 2000-07-20, F",2020-08-29,25477.0,12.0,60436390,60.2,Commerce,Mkt&Fin,73.19,67.32,False,1,77.45,64.13,False,Comm&Mgmt,True
,Phillip Harding,2020-05-26,36759.0,3.0,726569884,57.5,Science,Mkt&Fin,85.12,61.06,True,1,68.59,59.99,False,Sci&Tech,False
,Daniel Hudson,2020-10-28,30200.0,,999880042,71.68,Science,Mkt&Fin,69.52,65.55,True,1,90.46,55.97,False,Sci&Tech,False
2020-01-02,Matthew Torres,2020-07-04,23842.0,6.0,242767311,65.67,Commerce,Mkt&Fin,61.64,74.84,True,1,71.32,55.52,True,Comm&Mgmt,False
2020-03-26,"Steve Jenkins, 2000-05-07, M",2020-11-13,29173.0,12.0,181612145,82.84,Commerce,Mkt&Fin,62.01,59.11,True,1,95.34,71.06,True,Comm&Mgmt,True
2020-01-01,"Howard Mcpherson, 1999-05-22, M",2020-05-29,31426.0,3.0,917642678,70.73,Commerce,Mkt&Fin,71.22,60.07,True,1,55.29,54.2,False,Others,True
2020-01-08,"Sarah Martin, 2003-06-06, F",2020-08-12,,12.0,118465583,53.96,Science,Mkt&Fin,46.15,72.03,True,1,75.7,63.56,True,Comm&Mgmt,True
2020-07-03,Charles Johnson,2020-06-12,26017.0,3.0,460412242,63.15,Science,Mkt&HR,88.33,78.84,True,1,65.38,64.58,False,Sci&Tech,False
2020-01-05,Stephanie Rice,2020-05-17,36388.0,3.0,828031673,90.41,Commerce,Mkt&HR,78.98,58.39,True,1,55.99,63.81,True,Comm&Mgmt,False
,Lynn Matthews,,37760.0,3.0,874417785,58.74,Science,Mkt&Fin,61.96,71.58,True,1,67.51,70.85,True,Sci&Tech,False
,"Eric Lynn, 1999-02-26, M",2020-08-06,,3.0,29727579,87.73,Commerce,Mkt&HR,76.14,75.27,True,1,62.89,67.18,False,Comm&Mgmt,True
,"Robert Diaz, 2006-05-01, M",2020-06-21,25762.0,12.0,246322961,69.58,Commerce,Mkt&HR,66.21,64.09,False,1,66.61,67.3,False,Comm&Mgmt,True
2020-06-28,"Lisa Montgomery, 1999-06-17, F",,23776.0,3.0,138306747,55.66,Science,Mkt&Fin,56.5,67.47,True,1,81.08,55.66,False,Comm&Mgmt,True
2020-07-11,"Audrey Nunez, 2001-08-26, F",2021-01-08,28716.0,12.0,462216043,69.42,Science,Mkt&Fin,79.79,84.7,True,1,88.69,61.84,False,Sci&Tech,True
2020-01-02,Stephanie Welch,,,3.0,500315479,83.05,Commerce,Mkt&HR,49.23,71.16,True,1,87.31,71.61,True,Comm&Mgmt,False
2020-01-01,"Krista Williams, 1998-12-25, F",,,3.0,391683080,73.1,Science,Mkt&HR,79.7,83.49,True,1,91.3,71.94,False,Sci&Tech,True
2020-05-30,Michael Salazar,,34769.0,6.0,218973786,62.53,Commerce,Mkt&Fin,58.23,59.34,False,1,62.38,55.03,True,Comm&Mgmt,False
2020-01-01,"Harold Logan, 2003-12-27, M",2020-11-30,,12.0,241722161,67.12,Science,Mkt&HR,66.37,64.24,True,1,51.95,60.42,True,Comm&Mgmt,True
2020-01-01,"John Jimenez, 1998-09-24, M",2020-10-09,40271.0,12.0,878127096,70.17,Commerce,Mkt&Fin,75.63,64.32,True,1,60.22,59.09,False,Comm&Mgmt,True
2020-01-01,"Stephanie Floyd, 2003-02-28, F",2020-06-02,,,834608586,70.27,Commerce,Mkt&Fin,59.94,71.65,True,1,59.15,58.54,True,Comm&Mgmt,True
2020-01-01,Kelly Brown,,23425.0,,848708143,68.01,Commerce,Mkt&HR,69.11,69.17,True,1,79.24,52.73,True,Sci&Tech,False
,"Vanessa Byrd, 2002-01-10, F",2020-04-15,29002.0,3.0,103582929,70.87,Science,Mkt&Fin,79.52,71.8,True,1,77.81,67.86,False,Sci&Tech,True
2020-01-01,Jill Rogers,2020-09-14,27100.0,,563171606,71.13,Science,Mkt&Fin,76.22,76.16,True,1,83.54,69.15,True,Comm&Mgmt,False
2020-03-07,Amy Golden,2020-06-25,32592.0,,483896276,49.15,Commerce,Mkt&HR,58.53,66.96,False,1,55.18,58.15,False,Comm&Mgmt,False
2020-04-09,Becky Hernandez,2020-10-12,36396.0,6.0,52855741,64.48,Commerce,Mkt&HR,61.36,63.08,True,1,59.0,66.64,True,Others,False
2020-05-21,"Jill Mcclain, 2005-01-19, F",2020-08-10,26218.0,3.0,357084729,70.75,Commerce,Mkt&HR,73.91,74.36,True,1,60.53,65.55,True,Sci&Tech,True
2020-01-01,"Ashley Roberts, 2005-09-01, F",,24368.0,12.0,977960701,73.99,Commerce,Mkt&Fin,58.42,72.57,True,1,67.22,58.37,False,Comm&Mgmt,True
,"Lori Hess, 2003-09-30, F",,21549.0,6.0,584957729,70.23,Commerce,Mkt&HR,66.96,55.52,True,1,60.91,62.67,True,Comm&Mgmt,True
,"Justin Jones, 1998-08-29, M",2020-10-29,40693.0,6.0,969583408,66.78,Commerce,Mkt&Fin,71.03,64.13,True,1,97.35,67.95,False,Comm&Mgmt,True
,"Tara White, 2005-01-12, F",,22127.0,12.0,244938178,40.9,Science,Mkt&HR,49.74,63.99,False,1,64.17,57.88,False,Comm&Mgmt,True
2020-05-26,"Samuel Harrison, 2002-07-06, M",2020-09-27,33927.0,6.0,940739074,61.87,Commerce,Mkt&Fin,56.14,63.6,False,1,50.98,57.83,False,Comm&Mgmt,True
2020-01-01,"Luis Wallace, 2005-01-27, M",2020-06-07,,,903960068,42.2,Science,Mkt&HR,61.84,58.94,False,1,76.93,58.3,False,Comm&Mgmt,True
2020-04-26,"Shannon Lewis, 1998-08-19, F",2020-07-31,28673.0,3.0,679155184,77.98,Commerce,Mkt&HR,59.53,68.2,True,1,59.13,68.06,False,Comm&Mgmt,True
,Dylan Wong,2020-06-20,31139.0,3.0,92878614,57.13,Commerce,Mkt&Fin,58.54,61.93,False,1,90.58,63.83,False,Comm&Mgmt,False
,Robert Phelps,,,,225894426,63.56,Science,Mkt&HR,44.2,54.04,False,1,53.77,56.65,False,Comm&Mgmt,False
2020-02-16,"Timothy Barnes, 2003-07-04, M",,,6.0,372896488,69.3,Commerce,Mkt&Fin,64.65,63.33,True,1,60.77,65.81,False,Sci&Tech,True
2020-01-04,Monique Porter,2020-08-18,,,587265345,56.8,Science,Mkt&Fin,62.45,53.58,True,1,73.88,54.49,False,Comm&Mgmt,False
2020-01-13,Rebecca Johnson,2020-10-17,31652.0,,633961126,63.98,Science,Mkt&Fin,69.08,69.48,True,1,58.1,69.31,True,Sci&Tech,False
2020-01-01,"Andrew Ritter, 2006-06-29, M",2020-04-22,24921.0,3.0,317578721,45.88,Arts,Mkt&Fin,54.49,66.3,True,1,68.45,59.57,False,Comm&Mgmt,True
,Ryan Thompson,2020-05-06,,3.0,455864313,70.85,Commerce,Mkt&Fin,73.39,59.88,True,1,81.56,74.39,False,Comm&Mgmt,False
,Lacey Smith,,30371.0,6.0,384855054,71.97,Science,Mkt&Fin,77.13,73.55,True,1,82.27,72.12,True,Comm&Mgmt,False
,Jessica Kelly,2020-07-24,28630.0,3.0,71338002,59.0,Science,Mkt&Fin,74.44,68.43,True,1,58.83,67.65,False,Sci&Tech,False
2020-01-01,Zachary Sandoval,2020-07-26,,,172149857,48.13,Science,Mkt&Fin,54.79,56.09,False,1,76.21,52.21,True,Comm&Mgmt,False
2020-01-04,"Kaitlyn Miller, 2002-08-16, F",2020-08-22,24732.0,,785432305,54.99,Science,Mkt&Fin,69.51,77.56,False,1,87.47,66.4,False,Sci&Tech,True
,Ian Howard,2020-06-28,,3.0,691851562,68.5,Science,Mkt&Fin,72.38,66.97,True,1,94.34,64.42,True,Comm&Mgmt,False
2020-01-01,Julie Liu,2020-10-13,34341.0,12.0,265024185,71.91,Commerce,Mkt&Fin,70.25,67.48,True,1,67.7,54.81,False,Comm&Mgmt,False
2020-01-23,"Angela Jimenez, 2002-04-05, F",2020-10-05,30139.0,3.0,880688855,73.31,Science,Mkt&Fin,52.06,58.35,True,1,84.82,64.07,True,Comm&Mgmt,True
