credit_card,country_code,card_type,credit_card_info
516063357,LK,americanexpress,"516063357,LK,americanexpress"
50872528,GR,jcb,"50872528,GR,jcb"
956380917,LB,china-unionpay,"956380917,LB,china-unionpay"
528585754,RO,maestro,"528585754,RO,maestro"
202693863,BG,jcb,"202693863,BG,jcb"
556610402,EG,maestro,"556610402,EG,maestro"
228106043,SN,jcb,"228106043,SN,jcb"
903074434,FR,visa,"903074434,FR,visa"
105842122,DE,jcb,"105842122,DE,jcb"
291752669,VE,jcb,"291752669,VE,jcb"
770550087,CV,jcb,"770550087,CV,jcb"
756342644,DK,maestro,"756342644,DK,maestro"
481184633,PE,maestro,"481184633,PE,maestro"
727078485,DM,visa-electron,"727078485,DM,visa-electron"
844860253,SE,switch,"844860253,SE,switch"
564932706,CM,jcb,"564932706,CM,jcb"
776408350,AD,diners-club-carte-blanche,"776408350,AD,diners-club-carte-blanche"
21138216,AF,visa,"21138216,AF,visa"
199935961,DE,jcb,"199935961,DE,jcb"
976232181,SE,maestro,"976232181,SE,maestro"
286824261,GQ,switch,"286824261,GQ,switch"
552661694,LI,bankcard,"552661694,LI,bankcard"
692506710,MN,jcb,"692506710,MN,jcb"
79221757,GN,diners-club-enroute,"79221757,GN,diners-club-enroute"
309306598,IQ,jcb,"309306598,IQ,jcb"
440889556,AD,jcb,"440889556,AD,jcb"
107096652,IL,mastercard,"107096652,IL,mastercard"
199937660,FM,americanexpress,"199937660,FM,americanexpress"
496012267,ID,diners-club-carte-blanche,"496012267,ID,diners-club-carte-blanche"
981239144,VN,instapayment,"981239144,VN,instapayment"
558822330,US,switch,"558822330,US,switch"
291323833,NO,visa,"291323833,NO,visa"
666416503,DE,jcb,"666416503,DE,jcb"
331081036,PK,jcb,"331081036,PK,jcb"
455142188,LR,visa-electron,"455142188,LR,visa-electron"
870721204,FI,diners-club-us-ca,"870721204,FI,diners-club-us-ca"
186715301,SB,jcb,"186715301,SB,jcb"
414806628,RW,mastercard,"414806628,RW,mastercard"
831035203,GD,jcb,"831035203,GD,jcb"
116873079,QA,diners-club-enroute,"116873079,QA,diners-club-enroute"
260315974,AU,maestro,"260315974,AU,maestro"
193998082,DE,visa-electron,"193998082,DE,visa-electron"
351372170,IS,jcb,"351372170,IS,jcb"
183045917,PA,jcb,"183045917,PA,jcb"
42066042,NR,laser,"42066042,NR,laser"
66942216,DZ,mastercard,"66942216,DZ,mastercard"
391766873,SI,jcb,"391766873,SI,jcb"
939158306,MZ,laser,"939158306,MZ,laser"
916146052,KG,jcb,"916146052,KG,jcb"
552001329,ER,jcb,"552001329,ER,jcb"
630460825,SR,jcb,"630460825,SR,jcb"
298314881,SM,americanexpress,"298314881,SM,americanexpress"
551084813,MZ,maestro,"551084813,MZ,maestro"
560277980,MR,jcb,"560277980,MR,jcb"
648763622,NG,jcb,"648763622,NG,jcb"
150306167,FJ,jcb,"150306167,FJ,jcb"
177859421,MN,visa-electron,"177859421,MN,visa-electron"
115960977,CL,americanexpress,"115960977,CL,americanexpress"
756416762,GN,jcb,"756416762,GN,jcb"
123336950,PT,bankcard,"123336950,PT,bankcard"
437473054,BJ,jcb,"437473054,BJ,jcb"
791481441,AT,americanexpress,"791481441,AT,americanexpress"
18550351,MW,visa-electron,"18550351,MW,visa-electron"
112435784,BB,bankcard,"112435784,BB,bankcard"
158583522,CN,maestro,"158583522,CN,maestro"
220371115,KW,jcb,"220371115,KW,jcb"
515219017,HR,mastercard,"515219017,HR,mastercard"
27554679,PL,maestro,"27554679,PL,maestro"
607163235,IT,china-unionpay,"607163235,IT,china-unionpay"
722888135,BY,jcb,"722888135,BY,jcb"
279484635,BN,americanexpress,"279484635,BN,americanexpress"
175243407,AO,jcb,"175243407,AO,jcb"
52249791,ZA,jcb,"52249791,ZA,jcb"
146597090,BJ,americanexpress,"146597090,BJ,americanexpress"
121392687,NG,visa-electron,"121392687,NG,visa-electron"
109721914,FI,jcb,"109721914,FI,jcb"
178354980,ZW,jcb,"178354980,ZW,jcb"
905585569,SB,instapayment,"905585569,SB,instapayment"
109483578,CH,jcb,"109483578,CH,jcb"
68012907,KZ,switch,"68012907,KZ,switch"
666444495,OM,jcb,"666444495,OM,jcb"
245261531,MK,jcb,"245261531,MK,jcb"
442687249,VE,diners-club-carte-blanche,"442687249,VE,diners-club-carte-blanche"
585981713,AR,switch,"585981713,AR,switch"
327751983,SV,maestro,"327751983,SV,maestro"
242552917,BW,jcb,"242552917,BW,jcb"
185181116,SC,china-unionpay,"185181116,SC,china-unionpay"
635776549,MV,mastercard,"635776549,MV,mastercard"
362199388,KM,diners-club-enroute,"362199388,KM,diners-club-enroute"
190791769,CF,mastercard,"190791769,CF,mastercard"
495521314,PW,laser,"495521314,PW,laser"
576243695,VU,visa,"576243695,VU,visa"
771129297,PW,diners-club-enroute,"771129297,PW,diners-club-enroute"
457038524,TZ,maestro,"457038524,TZ,maestro"
275322771,PH,china-unionpay,"275322771,PH,china-unionpay"
662916213,SY,diners-club-enroute,"662916213,SY,diners-club-enroute"
990900363,GM,jcb,"990900363,GM,jcb"
259895909,GY,americanexpress,"259895909,GY,americanexpress"
489851540,KW,diners-club-us-ca,"489851540,KW,diners-club-us-ca"
946716213,HU,diners-club-enroute,"946716213,HU,diners-club-enroute"
21895157,VU,solo,"21895157,VU,solo"
899750735,BE,jcb,"899750735,BE,jcb"
923596185,FI,visa-electron,"923596185,FI,visa-electron"
786368244,VC,americanexpress,"786368244,VC,americanexpress"
805197358,BR,jcb,"805197358,BR,jcb"
862151807,CO,jcb,"862151807,CO,jcb"
10911861,PE,mastercard,"10911861,PE,mastercard"
674840517,MH,jcb,"674840517,MH,jcb"
311140474,EC,jcb,"311140474,EC,jcb"
855575157,GR,jcb,"855575157,GR,jcb"
793931800,AT,instapayment,"793931800,AT,instapayment"
744237644,BB,visa-electron,"744237644,BB,visa-electron"
697761441,SL,jcb,"697761441,SL,jcb"
402526624,UG,maestro,"402526624,UG,maestro"
417812695,NG,mastercard,"417812695,NG,mastercard"
151827035,ZW,switch,"151827035,ZW,switch"
859471354,BZ,jcb,"859471354,BZ,jcb"
303118983,KM,mastercard,"303118983,KM,mastercard"
858387305,IE,jcb,"858387305,IE,jcb"
693518921,TV,visa-electron,"693518921,TV,visa-electron"
742885209,BW,switch,"742885209,BW,switch"
478924521,KM,diners-club-enroute,"478924521,KM,diners-club-enroute"
874107484,LC,jcb,"874107484,LC,jcb"
61898794,BY,switch,"61898794,BY,switch"
623428747,HU,maestro,"623428747,HU,maestro"
226726189,GE,diners-club-carte-blanche,"226726189,GE,diners-club-carte-blanche"
630704315,ST,mastercard,"630704315,ST,mastercard"
23440372,US,jcb,"23440372,US,jcb"
361778654,UA,visa-electron,"361778654,UA,visa-electron"
238880903,HT,mastercard,"238880903,HT,mastercard"
752607241,MZ,diners-club-us-ca,"752607241,MZ,diners-club-us-ca"
415212976,CG,jcb,"415212976,CG,jcb"
491578870,KM,solo,"491578870,KM,solo"
778761112,VN,china-unionpay,"778761112,VN,china-unionpay"
173316944,DZ,visa-electron,"173316944,DZ,visa-electron"
684096793,NG,diners-club-enroute,"684096793,NG,diners-club-enroute"
627581459,BB,maestro,"627581459,BB,maestro"
870285157,KR,jcb,"870285157,KR,jcb"
945458989,LA,maestro,"945458989,LA,maestro"
572298876,HR,americanexpress,"572298876,HR,americanexpress"
99080918,FM,jcb,"99080918,FM,jcb"
508209468,CO,jcb,"508209468,CO,jcb"
820777735,KH,jcb,"820777735,KH,jcb"
31691606,KM,diners-club-enroute,"31691606,KM,diners-club-enroute"
718463013,RS,jcb,"718463013,RS,jcb"
686073881,DZ,jcb,"686073881,DZ,jcb"
647343332,PA,jcb,"647343332,PA,jcb"
45948236,DM,jcb,"45948236,DM,jcb"
510390594,CU,jcb,"510390594,CU,jcb"
495279693,GA,jcb,"495279693,GA,jcb"
94882095,CU,instapayment,"94882095,CU,instapayment"
398375934,HU,diners-club-enroute,"398375934,HU,diners-club-enroute"
54779600,NG,bankcard,"54779600,NG,bankcard"
934886566,IL,americanexpress,"934886566,IL,americanexpress"
548066677,GT,switch,"548066677,GT,switch"
870622625,BT,jcb,"870622625,BT,jcb"
390908560,GN,jcb,"390908560,GN,jcb"
60896257,BB,jcb,"60896257,BB,jcb"
764201361,VE,instapayment,"764201361,VE,instapayment"
864146511,MT,maestro,"864146511,MT,maestro"
127638960,SM,bankcard,"127638960,SM,bankcard"
907969085,KE,china-unionpay,"907969085,KE,china-unionpay"
489828445,PE,jcb,"489828445,PE,jcb"
63895112,SR,visa-electron,"63895112,SR,visa-electron"
315298174,NI,instapayment,"315298174,NI,instapayment"
881581732,SY,diners-club-carte-blanche,"881581732,SY,diners-club-carte-blanche"
735510044,NG,visa,"735510044,NG,visa"
261976007,LT,jcb,"261976007,LT,jcb"
160187404,MX,diners-club-us-ca,"160187404,MX,diners-club-us-ca"
687409391,DJ,maestro,"687409391,DJ,maestro"
737198069,QA,bankcard,"737198069,QA,bankcard"
909815049,BT,jcb,"909815049,BT,jcb"
963237789,DM,diners-club-enroute,"963237789,DM,diners-club-enroute"
382787170,BH,americanexpress,"382787170,BH,americanexpress"
202113570,FI,bankcard,"202113570,FI,bankcard"
567440942,RO,diners-club-enroute,"567440942,RO,diners-club-enroute"
957887221,VU,mastercard,"957887221,VU,mastercard"
6924679,LI,laser,"6924679,LI,laser"
583877979,GA,jcb,"583877979,GA,jcb"
418379340,GM,jcb,"418379340,GM,jcb"
213637016,TJ,jcb,"213637016,TJ,jcb"
58831553,DE,mastercard,"58831553,DE,mastercard"
378559168,SK,bankcard,"378559168,SK,bankcard"
846236734,ES,laser,"846236734,ES,laser"
19178967,SO,jcb,"19178967,SO,jcb"
774665665,AG,china-unionpay,"774665665,AG,china-unionpay"
254594407,IE,diners-club-carte-blanche,"254594407,IE,diners-club-carte-blanche"
894628064,PY,maestro,"894628064,PY,maestro"
390622253,PL,americanexpress,"390622253,PL,americanexpress"
96537003,CV,jcb,"96537003,CV,jcb"
362049703,CG,maestro,"362049703,CG,maestro"
237004012,UA,jcb,"237004012,UA,jcb"
345105101,TM,instapayment,"345105101,TM,instapayment"
418119712,ML,china-unionpay,"418119712,ML,china-unionpay"
351413033,FR,bankcard,"351413033,FR,bankcard"
335127917,AO,jcb,"335127917,AO,jcb"
882209586,CO,jcb,"882209586,CO,jcb"
497810436,BS,jcb,"497810436,BS,jcb"
664558967,BH,diners-club-enroute,"664558967,BH,diners-club-enroute"
426139488,HR,mastercard,"426139488,HR,mastercard"
219323470,WS,jcb,"219323470,WS,jcb"
577205800,PG,jcb,"577205800,PG,jcb"
968147576,MC,jcb,"968147576,MC,jcb"
237965449,DZ,jcb,"237965449,DZ,jcb"
564027530,LC,jcb,"564027530,LC,jcb"
785698406,AZ,diners-club-enroute,"785698406,AZ,diners-club-enroute"
235206753,MX,instapayment,"235206753,MX,instapayment"
146694441,SY,diners-club-carte-blanche,"146694441,SY,diners-club-carte-blanche"
773343863,LI,jcb,"773343863,LI,jcb"
828212988,DM,jcb,"828212988,DM,jcb"
741782434,BE,americanexpress,"741782434,BE,americanexpress"
219299423,SV,jcb,"219299423,SV,jcb"
88361440,CA,jcb,"88361440,CA,jcb"
212112889,IT,jcb,"212112889,IT,jcb"
675769316,MT,diners-club-enroute,"675769316,MT,diners-club-enroute"
690454424,ER,jcb,"690454424,ER,jcb"
677108396,BA,switch,"677108396,BA,switch"
368682949,RO,jcb,"368682949,RO,jcb"
410371385,GR,china-unionpay,"410371385,GR,china-unionpay"
32892195,JO,diners-club-enroute,"32892195,JO,diners-club-enroute"
878798614,MG,bankcard,"878798614,MG,bankcard"
570855663,NO,mastercard,"570855663,NO,mastercard"
364540215,BJ,diners-club-enroute,"364540215,BJ,diners-club-enroute"
868639827,MD,laser,"868639827,MD,laser"
30873061,PT,jcb,"30873061,PT,jcb"
836723806,VN,jcb,"836723806,VN,jcb"
712231052,CV,jcb,"712231052,CV,jcb"
820594059,NO,jcb,"820594059,NO,jcb"
315485897,AL,jcb,"315485897,AL,jcb"
42894563,ID,laser,"42894563,ID,laser"
342064022,BO,switch,"342064022,BO,switch"
933144045,TG,jcb,"933144045,TG,jcb"
902232467,LB,instapayment,"902232467,LB,instapayment"
459562699,DJ,diners-club-enroute,"459562699,DJ,diners-club-enroute"
540070804,MT,maestro,"540070804,MT,maestro"
91006882,MA,china-unionpay,"91006882,MA,china-unionpay"
829982883,KM,bankcard,"829982883,KM,bankcard"
842818659,BH,bankcard,"842818659,BH,bankcard"
188235291,TZ,jcb,"188235291,TZ,jcb"
618100803,PT,jcb,"618100803,PT,jcb"
505794914,SI,jcb,"505794914,SI,jcb"
912019552,SI,jcb,"912019552,SI,jcb"
763236697,PH,bankcard,"763236697,PH,bankcard"
186837745,ZA,laser,"186837745,ZA,laser"
942136801,GN,visa-electron,"942136801,GN,visa-electron"
520871860,SB,jcb,"520871860,SB,jcb"
283772390,DZ,solo,"283772390,DZ,solo"
904803886,SI,jcb,"904803886,SI,jcb"
743534937,BJ,jcb,"743534937,BJ,jcb"
22214099,HU,china-unionpay,"22214099,HU,china-unionpay"
417468754,CL,jcb,"417468754,CL,jcb"
807944198,WS,instapayment,"807944198,WS,instapayment"
875511703,IQ,maestro,"875511703,IQ,maestro"
739355049,NE,instapayment,"739355049,NE,instapayment"
457656917,UY,diners-club-enroute,"457656917,UY,diners-club-enroute"
252718144,MV,jcb,"252718144,MV,jcb"
133090171,ET,jcb,"133090171,ET,jcb"
708777763,AZ,bankcard,"708777763,AZ,bankcard"
733673337,CZ,visa-electron,"733673337,CZ,visa-electron"
814242229,IE,mastercard,"814242229,IE,mastercard"
38319274,PG,visa-electron,"38319274,PG,visa-electron"
310605320,SD,visa,"310605320,SD,visa"
773418329,LR,jcb,"773418329,LR,jcb"
44293141,YE,mastercard,"44293141,YE,mastercard"
612265202,VE,diners-club-enroute,"612265202,VE,diners-club-enroute"
383731104,AD,jcb,"383731104,AD,jcb"
452124420,PA,instapayment,"452124420,PA,instapayment"
658570389,UG,instapayment,"658570389,UG,instapayment"
854812202,MV,laser,"854812202,MV,laser"
862237841,BH,jcb,"862237841,BH,jcb"
92475907,IS,jcb,"92475907,IS,jcb"
556337253,CZ,mastercard,"556337253,CZ,mastercard"
666963775,MZ,americanexpress,"666963775,MZ,americanexpress"
149323999,PA,jcb,"149323999,PA,jcb"
916697710,KH,diners-club-carte-blanche,"916697710,KH,diners-club-carte-blanche"
453829760,JO,jcb,"453829760,JO,jcb"
806371108,JO,jcb,"806371108,JO,jcb"
80186409,CY,diners-club-carte-blanche,"80186409,CY,diners-club-carte-blanche"
936380025,SI,diners-club-carte-blanche,"936380025,SI,diners-club-carte-blanche"
978545554,DK,mastercard,"978545554,DK,mastercard"
567093412,JM,diners-club-carte-blanche,"567093412,JM,diners-club-carte-blanche"
481539515,LU,jcb,"481539515,LU,jcb"
265891071,AT,visa-electron,"265891071,AT,visa-electron"
711653615,SG,jcb,"711653615,SG,jcb"
136779564,KZ,visa-electron,"136779564,KZ,visa-electron"
446397873,JP,jcb,"446397873,JP,jcb"
576882573,AO,maestro,"576882573,AO,maestro"
485134228,LK,visa-electron,"485134228,LK,visa-electron"
738706659,CH,diners-club-enroute,"738706659,CH,diners-club-enroute"
9454778,TR,mastercard,"9454778,TR,mastercard"
158563061,PW,jcb,"158563061,PW,jcb"
954620499,BR,americanexpress,"954620499,BR,americanexpress"
116353889,BF,diners-club-carte-blanche,"116353889,BF,diners-club-carte-blanche"
833517085,TO,jcb,"833517085,TO,jcb"
409285958,SD,jcb,"409285958,SD,jcb"
999495047,HR,visa-electron,"999495047,HR,visa-electron"
771056689,MN,jcb,"771056689,MN,jcb"
739886932,CI,bankcard,"739886932,CI,bankcard"
733974781,SG,jcb,"733974781,SG,jcb"
74260958,MD,jcb,"74260958,MD,jcb"
468385155,MW,jcb,"468385155,MW,jcb"
493777907,TH,maestro,"493777907,TH,maestro"
756936251,CZ,visa-electron,"756936251,CZ,visa-electron"
700415858,SZ,laser,"700415858,SZ,laser"
968637763,DZ,maestro,"968637763,DZ,maestro"
746579009,SR,americanexpress,"746579009,SR,americanexpress"
273204510,GY,jcb,"273204510,GY,jcb"
245982042,MW,jcb,"245982042,MW,jcb"
422432382,AE,china-unionpay,"422432382,AE,china-unionpay"
939891629,LK,diners-club-carte-blanche,"939891629,LK,diners-club-carte-blanche"
909793000,NZ,jcb,"909793000,NZ,jcb"
810460696,VA,jcb,"810460696,VA,jcb"
753004572,MV,instapayment,"753004572,MV,instapayment"
582795212,DK,visa-electron,"582795212,DK,visa-electron"
752436235,SE,china-unionpay,"752436235,SE,china-unionpay"
917310295,TW,jcb,"917310295,TW,jcb"
496418066,IT,diners-club-enroute,"496418066,IT,diners-club-enroute"
796143311,ZW,jcb,"796143311,ZW,jcb"
431288458,SZ,diners-club-enroute,"431288458,SZ,diners-club-enroute"
615161547,DJ,americanexpress,"615161547,DJ,americanexpress"
465507490,NE,jcb,"465507490,NE,jcb"
286448500,NA,jcb,"286448500,NA,jcb"
864100707,LA,diners-club-enroute,"864100707,LA,diners-club-enroute"
779911161,GT,instapayment,"779911161,GT,instapayment"
174060833,TG,visa,"174060833,TG,visa"
656738710,CA,jcb,"656738710,CA,jcb"
955731941,BY,bankcard,"955731941,BY,bankcard"
99221335,IL,jcb,"99221335,IL,jcb"
57493416,UA,diners-club-enroute,"57493416,UA,diners-club-enroute"
734797837,AM,jcb,"734797837,AM,jcb"
761593845,RU,diners-club-carte-blanche,"761593845,RU,diners-club-carte-blanche"
390284285,NG,jcb,"390284285,NG,jcb"
623018581,MX,jcb,"623018581,MX,jcb"
364729231,BF,jcb,"364729231,BF,jcb"
602275452,UA,maestro,"602275452,UA,maestro"
663758004,PH,jcb,"663758004,PH,jcb"
939100871,TN,jcb,"939100871,TN,jcb"
312236230,DO,mastercard,"312236230,DO,mastercard"
239965678,CH,jcb,"239965678,CH,jcb"
405058547,LS,diners-club-international,"405058547,LS,diners-club-international"
892663292,VE,instapayment,"892663292,VE,instapayment"
313873459,ID,switch,"313873459,ID,switch"
523771227,AG,china-unionpay,"523771227,AG,china-unionpay"
526270800,PH,instapayment,"526270800,PH,instapayment"
656388986,SV,visa-electron,"656388986,SV,visa-electron"
450647255,NG,switch,"450647255,NG,switch"
780622081,MR,instapayment,"780622081,MR,instapayment"
851844542,PH,jcb,"851844542,PH,jcb"
221594344,SO,americanexpress,"221594344,SO,americanexpress"
772479036,PA,diners-club-enroute,"772479036,PA,diners-club-enroute"
997188302,AZ,diners-club-enroute,"997188302,AZ,diners-club-enroute"
217843674,SD,laser,"217843674,SD,laser"
964257431,TL,jcb,"964257431,TL,jcb"
450596170,VU,bankcard,"450596170,VU,bankcard"
745982007,TG,jcb,"745982007,TG,jcb"
149775555,LB,jcb,"149775555,LB,jcb"
537846203,GB,laser,"537846203,GB,laser"
629487043,MK,bankcard,"629487043,MK,bankcard"
184367168,MV,diners-club-enroute,"184367168,MV,diners-club-enroute"
362688906,BD,visa,"362688906,BD,visa"
897242976,BI,jcb,"897242976,BI,jcb"
27957133,NE,diners-club-carte-blanche,"27957133,NE,diners-club-carte-blanche"
138594231,CZ,jcb,"138594231,CZ,jcb"
63132036,SN,bankcard,"63132036,SN,bankcard"
632025426,VN,bankcard,"632025426,VN,bankcard"
569418632,FR,jcb,"569418632,FR,jcb"
85120584,MA,jcb,"85120584,MA,jcb"
827016709,MT,jcb,"827016709,MT,jcb"
214034779,AR,jcb,"214034779,AR,jcb"
328801842,GM,maestro,"328801842,GM,maestro"
344549353,LC,jcb,"344549353,LC,jcb"
487310139,BG,laser,"487310139,BG,laser"
892608907,DZ,maestro,"892608907,DZ,maestro"
786079881,SE,mastercard,"786079881,SE,mastercard"
78951123,US,jcb,"78951123,US,jcb"
306774464,KZ,visa-electron,"306774464,KZ,visa-electron"
227776942,QA,mastercard,"227776942,QA,mastercard"
223613602,PG,jcb,"223613602,PG,jcb"
68392684,GH,jcb,"68392684,GH,jcb"
860079009,IL,jcb,"860079009,IL,jcb"
485155092,MU,jcb,"485155092,MU,jcb"
124290393,MH,visa,"124290393,MH,visa"
557256716,UY,switch,"557256716,UY,switch"
535471601,VN,laser,"535471601,VN,laser"
988314637,SB,jcb,"988314637,SB,jcb"
629559615,MW,jcb,"629559615,MW,jcb"
89329864,EG,china-unionpay,"89329864,EG,china-unionpay"
395055403,JP,maestro,"395055403,JP,maestro"
195394520,IR,americanexpress,"195394520,IR,americanexpress"
581448834,TM,jcb,"581448834,TM,jcb"
43665236,HR,diners-club-enroute,"43665236,HR,diners-club-enroute"
390213933,NR,jcb,"390213933,NR,jcb"
152557836,OM,visa-electron,"152557836,OM,visa-electron"
563342567,EE,bankcard,"563342567,EE,bankcard"
476486750,HN,mastercard,"476486750,HN,mastercard"
789198958,BI,china-unionpay,"789198958,BI,china-unionpay"
909908796,GR,jcb,"909908796,GR,jcb"
790955890,BE,jcb,"790955890,BE,jcb"
402735679,MU,diners-club-enroute,"402735679,MU,diners-club-enroute"
763151658,YE,americanexpress,"763151658,YE,americanexpress"
110423451,UY,diners-club-us-ca,"110423451,UY,diners-club-us-ca"
821605294,KE,jcb,"821605294,KE,jcb"
281344607,GH,jcb,"281344607,GH,jcb"
179727172,PE,jcb,"179727172,PE,jcb"
671816875,PS,maestro,"671816875,PS,maestro"
301362721,SN,americanexpress,"301362721,SN,americanexpress"
828655244,KW,jcb,"828655244,KW,jcb"
286702118,IQ,jcb,"286702118,IQ,jcb"
991502682,RU,laser,"991502682,RU,laser"
225776340,TM,mastercard,"225776340,TM,mastercard"
66386239,AE,switch,"66386239,AE,switch"
627324129,UZ,jcb,"627324129,UZ,jcb"
650826376,VC,jcb,"650826376,VC,jcb"
386582462,LA,switch,"386582462,LA,switch"
925378133,BO,americanexpress,"925378133,BO,americanexpress"
578391696,MX,jcb,"578391696,MX,jcb"
660672260,AU,jcb,"660672260,AU,jcb"
9098450,LY,bankcard,"9098450,LY,bankcard"
69174983,BH,jcb,"69174983,BH,jcb"
331745200,LI,jcb,"331745200,LI,jcb"
891334438,IL,jcb,"891334438,IL,jcb"
171381640,LB,maestro,"171381640,LB,maestro"
538137637,GY,bankcard,"538137637,GY,bankcard"
328368103,IR,maestro,"328368103,IR,maestro"
954415584,NL,maestro,"954415584,NL,maestro"
10251338,RO,mastercard,"10251338,RO,mastercard"
197986025,PT,jcb,"197986025,PT,jcb"
953664818,CZ,jcb,"953664818,CZ,jcb"
586002555,KG,china-unionpay,"586002555,KG,china-unionpay"
272495331,RO,jcb,"272495331,RO,jcb"
764185240,LK,mastercard,"764185240,LK,mastercard"
462293723,NL,visa-electron,"462293723,NL,visa-electron"
19284101,LY,jcb,"19284101,LY,jcb"
799055967,LU,visa-electron,"799055967,LU,visa-electron"
469679270,KM,visa,"469679270,KM,visa"
310797420,BI,jcb,"310797420,BI,jcb"
911284168,ZA,mastercard,"911284168,ZA,mastercard"
552496102,TV,laser,"552496102,TV,laser"
5352780,PK,visa-electron,"5352780,PK,visa-electron"
262207892,CA,laser,"262207892,CA,laser"
239360263,PL,china-unionpay,"239360263,PL,china-unionpay"
736015633,AD,maestro,"736015633,AD,maestro"
964695666,IL,china-unionpay,"964695666,IL,china-unionpay"
